cod articolo,differenza,data partenza,data fine
7032s+z,16.0,2021-09-18,2021-10-04 00:00:00.000000000
7032s+z,16.0,2021-12-11,2021-12-27 00:00:00.000000000
7032s+z,16.0,2021-01-03,2021-01-19 00:00:00.000000000
7032s+z,16.0,2021-06-01,2021-06-17 00:00:00.000000000
7032s+z,16.0,2021-04-10,2021-04-26 00:00:00.000000000
7032s+z,16.0,2021-08-06,2021-08-22 00:00:00.000000000
7032s+z,16.0,2021-10-26,2021-11-11 00:00:00.000000000
7032s+z,16.0,2021-12-26,2022-01-11 00:00:00.000000000
7032s+z,16.0,2021-03-27,2021-04-12 00:00:00.000000000
7032s+z,16.0,2021-01-27,2021-02-12 00:00:00.000000000
7032s+z,16.0,2021-08-26,2021-09-11 00:00:00.000000000
7032s+z,16.0,2021-07-17,2021-08-02 00:00:00.000000000
7032s+z,16.0,2021-11-29,2021-12-15 00:00:00.000000000
7032s+z,16.0,2021-02-22,2021-03-10 00:00:00.000000000
7032s+z,16.0,2021-10-19,2021-11-04 00:00:00.000000000
7032s+z,16.0,2021-11-02,2021-11-18 00:00:00.000000000
7032s+z,16.0,2021-07-13,2021-07-29 00:00:00.000000000
7032s+z,16.0,2021-07-23,2021-08-08 00:00:00.000000000
7032s+z,16.0,2021-10-09,2021-10-25 00:00:00.000000000
7032s+z,16.0,2021-12-13,2021-12-29 00:00:00.000000000
7032s+z,16.0,2021-02-09,2021-02-25 00:00:00.000000000
7032s+z,16.0,2021-04-27,2021-05-13 00:00:00.000000000
7032s+z,16.0,2021-05-16,2021-06-01 00:00:00.000000000
7032s+z,16.0,2021-12-21,2022-01-06 00:00:00.000000000
7032s+z,16.0,2021-01-30,2021-02-15 00:00:00.000000000
7032s+z,16.0,2021-05-15,2021-05-31 00:00:00.000000000
7032s+z,16.0,2021-03-10,2021-03-26 00:00:00.000000000
7032s+z,16.0,2021-04-23,2021-05-09 00:00:00.000000000
7034ZN,9.957377080329833,2021-08-02,2021-08-11 22:58:37.379740494
7034ZN,7.6924871880475285,2021-03-23,2021-03-30 16:37:10.893047304
7034ZN,10.366066204758384,2021-03-07,2021-03-17 08:47:08.120091125
7034ZN,7.178985835942917,2021-05-17,2021-05-24 04:17:44.376225466
7034ZN,8.64133193918391,2021-03-21,2021-03-29 15:23:31.079545488
7034ZN,7.9677498056212075,2021-12-29,2022-01-05 23:13:33.583205671
7034ZN,9.703839349833233,2021-12-26,2022-01-04 16:53:31.719825588
7034ZN,8.762082585821103,2021-12-11,2021-12-19 18:17:23.935414943
7034ZN,10.155855014952136,2021-09-21,2021-10-01 03:44:25.873291861
7034ZN,9.505179511005416,2021-04-20,2021-04-29 12:07:27.509750866
7034ZN,8.374746805596171,2021-11-19,2021-11-27 08:59:38.124003511
7034ZN,9.183064887515613,2021-10-12,2021-10-21 04:23:36.806281347
7034ZN,8.550968973192663,2021-05-04,2021-05-12 13:13:23.719283849
7034ZN,9.129193481664863,2021-03-05,2021-03-14 03:06:02.316815847
7034ZN,11.638265502355488,2021-01-24,2021-02-04 15:19:06.139403515
7034ZN,9.353594047898408,2021-05-06,2021-05-15 08:29:10.525738421
7034ZN,7.353147544673347,2021-12-17,2021-12-24 08:28:31.947859773
7034ZN,8.100765720625073,2021-01-03,2021-01-11 02:25:06.158262008
7034ZN,8.96196407941904,2021-12-07,2021-12-15 23:05:13.696461801
7034ZN,9.10445897345873,2021-12-16,2021-12-25 02:30:25.255306831
7034ZN,8.867115165866723,2021-05-05,2021-05-13 20:48:38.750330882
7034ZN,10.287842166951439,2021-06-02,2021-06-12 06:54:29.563224600
7034ZN,10.502545873230781,2021-08-10,2021-08-20 12:03:39.963447141
7034ZN,9.479102263172551,2021-10-11,2021-10-20 11:29:54.435538112
7034ZN,7.470513059365379,2021-03-17,2021-03-24 11:17:32.328329170
7034ZN,9.75622690373036,2021-04-27,2021-05-06 18:08:58.004482306
7034ZN,9.863417117884941,2021-04-02,2021-04-11 20:43:19.238985255
7034ZN,10.937307731720603,2021-05-19,2021-05-29 22:29:43.388020659
7034ZN,7.077948511248828,2021-03-11,2021-03-18 01:52:14.751371896
7034ZN,8.620916066860199,2021-01-20,2021-01-28 14:54:07.148176721
7034ZN,8.312060246423801,2021-12-31,2022-01-08 07:29:22.005291016
7034ZN,8.105561126990414,2021-04-26,2021-05-04 02:32:00.481371970
7034ZN,10.146505223335561,2021-09-15,2021-09-25 03:30:58.051296195
7034ZN,9.22042263830274,2021-04-17,2021-04-26 05:17:24.515949353
7034ZN,7.589505888699476,2021-04-28,2021-05-05 14:08:53.308783636
7034ZN,10.238892291942058,2021-03-05,2021-03-15 05:44:00.294023797
7034ZN,8.283437355868683,2021-06-25,2021-07-03 06:48:08.987547055
7034ZN,10.233692832738146,2021-10-30,2021-11-09 05:36:31.060748571
7034ZN,10.49088260153689,2021-06-22,2021-07-02 11:46:52.256772788
7034ZN,9.412212481040799,2021-09-30,2021-10-09 09:53:35.158361925
7034ZN,7.750647640976403,2021-05-01,2021-05-08 18:00:55.956180360
7034ZN,8.689101453846757,2021-05-20,2021-05-28 16:32:18.365612363
7034ZN,9.426919837190885,2021-08-10,2021-08-19 10:14:45.873933293
7034ZN,9.76401420314382,2021-11-24,2021-12-03 18:20:10.827151624
7034ZN,11.279569648832853,2021-10-19,2021-10-30 06:42:34.817659162
7034ZN,11.0132488985423,2021-08-06,2021-08-17 00:19:04.704834054
7034ZN,9.948954201920014,2021-12-09,2021-12-18 22:46:29.643045888
7034ZN,8.64963017806701,2021-01-03,2021-01-11 15:35:28.047384988
7034ZN,11.031227687623584,2021-06-16,2021-06-27 00:44:58.072210679
7034ZN,9.092900430946624,2021-04-07,2021-04-16 02:13:46.597233786
7034ZN,13.397367169225502,2021-09-14,2021-09-27 09:32:12.523421083
7034ZN,8.51882599717644,2021-10-21,2021-10-29 12:27:06.566156040
7034ZN,9.718496493404347,2021-01-28,2021-02-06 17:14:38.097030131
7034ZN,9.093983747234878,2021-04-13,2021-04-22 02:15:20.195761095
7034ZN,8.653159152853139,2021-11-21,2021-11-29 15:40:32.950806507
7034ZN,7.215186646807207,2021-09-20,2021-09-27 05:09:52.126284142
7034ZN,7.673457216021254,2021-03-01,2021-03-08 16:09:46.703464240
7034ZN,8.753511482762361,2021-03-15,2021-03-23 18:05:03.392110671
7034ZN,10.273512521748241,2021-11-19,2021-11-29 06:33:51.481879044
7034ZN,7.84353572126704,2021-06-29,2021-07-06 20:14:41.486317468
7034ZN,11.149688749925083,2021-02-01,2021-02-12 03:35:33.107993528
7034ZN,11.053117295941277,2021-02-09,2021-02-20 01:16:29.334369328
7034ZN,8.343951974753535,2021-11-05,2021-11-13 08:15:17.450618702
7034ZN,9.68233312896933,2021-01-10,2021-01-19 16:22:33.582342947
7034ZN,10.168169682254646,2021-09-17,2021-09-27 04:02:09.860546797
7034ZN,7.480862986256166,2021-02-27,2021-03-06 11:32:26.562012535
7034ZN,10.786264575500653,2021-09-07,2021-09-17 18:52:13.259323260
7034ZN,9.304571672511074,2021-12-27,2022-01-05 07:18:34.992504959
7034ZN,9.722886442431433,2021-01-03,2021-01-12 17:20:57.388626072
7034ZN,8.975496751522297,2021-04-21,2021-04-29 23:24:42.919331526
7034ZN,9.597730820236736,2021-03-17,2021-03-26 14:20:43.942868450
7034ZN,12.108765097737153,2021-03-31,2021-04-12 02:36:37.304444494
7034ZN,9.873278282996319,2021-01-02,2021-01-11 20:57:31.243650880
7034ZN,9.874175366660223,2021-09-01,2021-09-10 20:58:48.751679441
7034ZN,11.555092455787445,2021-11-27,2021-12-08 13:19:19.988180031
7034ZN,11.026979151645367,2021-01-10,2021-01-21 00:38:50.998702162
7034ZN,10.019222251761395,2021-08-17,2021-08-27 00:27:40.802552184
7034ZN,10.169983929539988,2021-09-11,2021-09-21 04:04:46.611512256
7034ZN,10.291150222155645,2021-10-15,2021-10-25 06:59:15.379194243
7034ZN,9.578318396943489,2021-08-07,2021-08-16 13:52:46.709495918
7034ZN,9.363705728447234,2021-01-30,2021-02-08 08:43:44.174937838
7034ZN,9.138384934505348,2021-03-19,2021-03-28 03:19:16.458341257
7034ZN,7.539070591447166,2021-05-16,2021-05-23 12:56:15.699101038
7034ZN,9.002658948979178,2021-11-09,2021-11-18 00:03:49.733191802
7034ZN,8.602384709581253,2021-06-11,2021-06-19 14:27:26.038907824
7034ZN,11.314154235265393,2021-07-26,2021-08-06 07:32:22.925926930
7034ZN,9.092824375058761,2021-04-18,2021-04-27 02:13:40.026005080
7034ZN,9.297096413332385,2021-10-15,2021-10-24 07:07:49.130111919
7034ZN,11.404228201014668,2021-08-02,2021-08-13 09:42:05.316567670
7034ZN,8.268110352308053,2021-11-05,2021-11-13 06:26:04.734439419
7034ZN,9.667997436402487,2021-10-10,2021-10-19 16:01:54.978505176
7034ZN,7.574921660249237,2021-06-14,2021-06-21 13:47:53.231445530
7034ZN,10.258392413993642,2021-10-21,2021-10-31 06:12:05.104569047
7034ZN,9.34631790333094,2021-02-14,2021-02-23 08:18:41.866847789
7034ZN,9.435662308546558,2021-07-24,2021-08-02 10:27:21.223458426
7034ZN,10.135870307625858,2021-09-03,2021-09-13 03:15:39.194578877
7034ZN,10.555084707745666,2021-08-13,2021-08-23 13:19:19.318749228
7034ZN,8.19216596003728,2021-03-11,2021-03-19 04:36:43.138947222
7034ZN,7.458691817472273,2021-03-28,2021-04-04 11:00:30.973029606
7034ZN,9.679138765298042,2021-02-27,2021-03-08 16:17:57.589321747
7036ZN,7.0,2021-08-08,2021-08-15 00:00:00.000000000
7036ZN,7.0,2021-11-20,2021-11-27 00:00:00.000000000
7036ZN,7.0,2021-09-23,2021-09-30 00:00:00.000000000
7036ZN,7.0,2021-11-29,2021-12-06 00:00:00.000000000
7036ZN,7.0,2021-10-21,2021-10-28 00:00:00.000000000
7036ZN,7.0,2021-12-31,2022-01-07 00:00:00.000000000
7036ZN,7.0,2021-11-13,2021-11-20 00:00:00.000000000
7036ZN,7.0,2021-05-26,2021-06-02 00:00:00.000000000
7036ZN,7.0,2021-03-28,2021-04-04 00:00:00.000000000
7036ZN,7.0,2021-06-19,2021-06-26 00:00:00.000000000
7036ZN,7.0,2021-07-28,2021-08-04 00:00:00.000000000
7036ZN,7.0,2021-11-05,2021-11-12 00:00:00.000000000
7036ZN,7.0,2021-02-14,2021-02-21 00:00:00.000000000
7036ZN,7.0,2021-09-19,2021-09-26 00:00:00.000000000
7036ZN,7.0,2021-09-16,2021-09-23 00:00:00.000000000
7036ZN,7.0,2021-05-27,2021-06-03 00:00:00.000000000
7036ZN,7.0,2021-08-04,2021-08-11 00:00:00.000000000
7036ZN,7.0,2021-09-09,2021-09-16 00:00:00.000000000
7036ZN,7.0,2021-03-22,2021-03-29 00:00:00.000000000
7036ZN,7.0,2021-08-14,2021-08-21 00:00:00.000000000
7036ZN,7.0,2021-06-14,2021-06-21 00:00:00.000000000
7036ZN,7.0,2021-12-05,2021-12-12 00:00:00.000000000
7036ZN,7.0,2021-07-26,2021-08-02 00:00:00.000000000
7036ZN,7.0,2021-09-29,2021-10-06 00:00:00.000000000
7036ZN,7.0,2021-03-13,2021-03-20 00:00:00.000000000
7036ZN,7.0,2021-09-10,2021-09-17 00:00:00.000000000
7036ZN,7.0,2021-07-10,2021-07-17 00:00:00.000000000
7036ZN,7.0,2021-09-13,2021-09-20 00:00:00.000000000
7036ZN,7.0,2021-03-14,2021-03-21 00:00:00.000000000
7036ZN,7.0,2021-04-28,2021-05-05 00:00:00.000000000
7036ZN,7.0,2021-08-05,2021-08-12 00:00:00.000000000
7036ZN,7.0,2021-10-09,2021-10-16 00:00:00.000000000
7036ZN,7.0,2021-06-19,2021-06-26 00:00:00.000000000
7036ZN,7.0,2021-10-11,2021-10-18 00:00:00.000000000
7036ZN,7.0,2021-11-18,2021-11-25 00:00:00.000000000
7036ZN,7.0,2021-06-22,2021-06-29 00:00:00.000000000
7036ZN,7.0,2021-05-28,2021-06-04 00:00:00.000000000
7036ZN,7.0,2021-10-24,2021-10-31 00:00:00.000000000
7036ZN,7.0,2021-03-30,2021-04-06 00:00:00.000000000
7036ZN,7.0,2021-10-04,2021-10-11 00:00:00.000000000
7036ZN,7.0,2021-07-27,2021-08-03 00:00:00.000000000
7036ZN,7.0,2021-04-17,2021-04-24 00:00:00.000000000
7036ZN,7.0,2021-02-06,2021-02-13 00:00:00.000000000
7036ZN,7.0,2021-01-15,2021-01-22 00:00:00.000000000
7036ZN,7.0,2021-01-13,2021-01-20 00:00:00.000000000
7036ZN,7.0,2021-09-26,2021-10-03 00:00:00.000000000
7036ZN,7.0,2021-05-01,2021-05-08 00:00:00.000000000
7036ZN,7.0,2021-02-11,2021-02-18 00:00:00.000000000
7036ZN,7.0,2021-02-10,2021-02-17 00:00:00.000000000
7036ZN,7.0,2021-01-16,2021-01-23 00:00:00.000000000
7036ZN,7.0,2021-04-15,2021-04-22 00:00:00.000000000
7036ZN,7.0,2021-06-09,2021-06-16 00:00:00.000000000
7036ZN,7.0,2021-05-31,2021-06-07 00:00:00.000000000
7036ZN,7.0,2021-03-05,2021-03-12 00:00:00.000000000
7036ZN,7.0,2021-03-24,2021-03-31 00:00:00.000000000
7036ZN,7.0,2021-08-06,2021-08-13 00:00:00.000000000
7036ZN,7.0,2021-02-07,2021-02-14 00:00:00.000000000
7036ZN,7.0,2021-06-22,2021-06-29 00:00:00.000000000
7036ZN,7.0,2021-07-01,2021-07-08 00:00:00.000000000
7036ZN,7.0,2021-01-30,2021-02-06 00:00:00.000000000
7036ZN,7.0,2021-11-21,2021-11-28 00:00:00.000000000
7036ZN,7.0,2021-09-12,2021-09-19 00:00:00.000000000
7036ZN,7.0,2021-01-02,2021-01-09 00:00:00.000000000
7036ZN,7.0,2021-03-01,2021-03-08 00:00:00.000000000
7036ZN,7.0,2021-02-08,2021-02-15 00:00:00.000000000
7036ZN,7.0,2021-12-27,2022-01-03 00:00:00.000000000
7036ZN,7.0,2021-11-09,2021-11-16 00:00:00.000000000
7036ZN,7.0,2021-09-15,2021-09-22 00:00:00.000000000
7036ZN,7.0,2021-11-02,2021-11-09 00:00:00.000000000
7036ZN,7.0,2021-05-09,2021-05-16 00:00:00.000000000
7036ZN,7.0,2021-09-14,2021-09-21 00:00:00.000000000
7036ZN,7.0,2021-04-10,2021-04-17 00:00:00.000000000
7036ZN,7.0,2021-08-06,2021-08-13 00:00:00.000000000
7036ZN,7.0,2021-09-27,2021-10-04 00:00:00.000000000
7036ZN,7.0,2021-02-13,2021-02-20 00:00:00.000000000
7036ZN,7.0,2021-03-05,2021-03-12 00:00:00.000000000
7036ZN,7.0,2021-03-07,2021-03-14 00:00:00.000000000
7036ZN,7.0,2021-08-09,2021-08-16 00:00:00.000000000
7036ZN,7.0,2021-06-26,2021-07-03 00:00:00.000000000
7036ZN,7.0,2021-06-05,2021-06-12 00:00:00.000000000
7036ZN,7.0,2021-11-08,2021-11-15 00:00:00.000000000
7036ZN,7.0,2021-06-19,2021-06-26 00:00:00.000000000
7036ZN,7.0,2021-01-05,2021-01-12 00:00:00.000000000
7036ZN,7.0,2021-10-02,2021-10-09 00:00:00.000000000
7036ZN,7.0,2021-06-29,2021-07-06 00:00:00.000000000
7036ZN,7.0,2021-07-01,2021-07-08 00:00:00.000000000
7036ZN,7.0,2021-12-06,2021-12-13 00:00:00.000000000
7036ZN,7.0,2021-05-30,2021-06-06 00:00:00.000000000
7036ZN,7.0,2021-05-15,2021-05-22 00:00:00.000000000
7036ZN,7.0,2021-10-22,2021-10-29 00:00:00.000000000
7036ZN,7.0,2021-06-27,2021-07-04 00:00:00.000000000
7036ZN,7.0,2021-07-30,2021-08-06 00:00:00.000000000
7036ZN,7.0,2021-04-28,2021-05-05 00:00:00.000000000
7036ZN,7.0,2021-03-13,2021-03-20 00:00:00.000000000
7036ZN,7.0,2021-06-14,2021-06-21 00:00:00.000000000
7036ZN,7.0,2021-04-18,2021-04-25 00:00:00.000000000
7036ZN,7.0,2021-02-24,2021-03-03 00:00:00.000000000
7036ZN,7.0,2021-06-15,2021-06-22 00:00:00.000000000
7036ZN,7.0,2021-01-28,2021-02-04 00:00:00.000000000
7036ZN,7.0,2021-08-16,2021-08-23 00:00:00.000000000
749DN mini,17.373223725281182,2021-12-06,2021-12-23 08:57:26.529864295
749DN mini,18.47127761356176,2021-07-26,2021-08-13 11:18:38.385811739
749DN mini,18.863563810493375,2021-07-04,2021-07-22 20:43:31.913226629
749DN mini,17.51507462677918,2021-05-11,2021-05-28 12:21:42.447753722
749DN mini,16.493563789103042,2021-03-02,2021-03-18 11:50:43.911378499
749DN mini,17.480435518811653,2021-11-21,2021-12-08 11:31:49.628825330
749DN mini,17.418380116598954,2021-06-10,2021-06-27 10:02:28.042074153
749DN mini,17.099131290616025,2021-07-04,2021-07-21 02:22:44.943509222
749DN mini,17.718960310508724,2021-07-05,2021-07-22 17:15:18.170827951
749DN mini,17.58396697624848,2021-02-10,2021-02-27 14:00:54.746747870
749DN mini,17.346881601944474,2021-02-13,2021-03-02 08:19:30.570408004
749DN mini,18.303219051560497,2021-04-23,2021-05-11 07:16:38.126054827
749DN mini,19.192859056652566,2021-09-07,2021-09-26 04:37:43.022494784
749DN mini,17.52877422813615,2021-07-06,2021-07-23 12:41:26.093310967
749DN mini,16.9894826410543,2021-01-01,2021-01-17 23:44:51.300187091
749DN mini,18.442491107513057,2021-02-01,2021-02-19 10:37:11.231689131
749DN mini,17.72685115483941,2021-11-19,2021-12-06 17:26:39.939778124
749DN mini,17.93319768243992,2021-05-25,2021-06-11 22:23:48.279762807
749DN mini,18.81155877924325,2021-03-30,2021-04-17 19:28:38.678526612
749DN mini,17.935491389510833,2021-06-03,2021-06-20 22:27:06.456053733
749DN mini,17.52400234569694,2021-10-10,2021-10-27 12:34:33.802668212
749DN mini,17.41908835829475,2021-10-26,2021-11-12 10:03:29.234156670
749DN mini,17.02119300353308,2021-09-11,2021-09-28 00:30:31.075505259
749DN mini,18.135527302017646,2021-05-12,2021-05-30 03:15:09.558894320
749DN mini,17.426742649615388,2021-03-20,2021-04-06 10:14:30.564926770
749DN mini,18.85675289664873,2021-04-28,2021-05-16 20:33:43.450270447
749DN mini,17.23164018236859,2021-06-10,2021-06-27 05:33:33.711756647
749DN mini,17.277882760831694,2021-06-04,2021-06-21 06:40:09.070535858
749DN mini,17.11540812183184,2021-04-22,2021-05-09 02:46:11.261726267
749DN mini,17.569688517825295,2021-08-27,2021-09-13 13:40:21.087940105
749DN mini,18.109839819356196,2021-06-21,2021-07-09 02:38:10.160392375
749DN mini,17.537698305617372,2021-07-09,2021-07-26 12:54:17.133605343
749DN mini,18.743489613840502,2021-07-09,2021-07-27 17:50:37.502635819
749DN mini,17.948289921972197,2021-12-23,2022-01-09 22:45:32.249258398
749DN mini,18.131184360583674,2021-11-25,2021-12-13 03:08:54.328754431
749DN mini,18.107389765854265,2021-06-02,2021-06-20 02:34:38.475769811
749DN mini,17.813530130464823,2021-11-12,2021-11-29 19:31:29.003272158
749DN mini,18.449292827092663,2021-05-29,2021-06-16 10:46:58.900260809
749DN mini,18.313236177046125,2021-03-09,2021-03-27 07:31:03.605696783
749DN mini,18.074742061671664,2021-06-27,2021-07-15 01:47:37.714128434
749DN mini,18.357411869635246,2021-04-12,2021-04-30 08:34:40.385536481
749DN mini,18.1167545056222,2021-02-18,2021-03-08 02:48:07.589285758
749DN mini,17.82451651836496,2021-04-09,2021-04-26 19:47:18.227186736
749DN mini,17.565422253043096,2021-04-22,2021-05-09 13:34:12.482662923
749DN mini,17.98345295227035,2021-03-05,2021-03-22 23:36:10.335076162
749DN mini,18.83488601557395,2021-12-24,2022-01-11 20:02:14.151745593
749DN mini,18.717240487222924,2021-07-30,2021-08-17 17:12:49.578096058
749DN mini,17.972942470745977,2021-10-12,2021-10-29 23:21:02.229472454
749DN mini,17.35398299022323,2021-12-05,2021-12-22 08:29:44.130355284
749DN mini,17.8050888485838,2021-10-17,2021-11-03 19:19:19.676517640
749DN mini,17.623807179932633,2021-03-01,2021-03-18 14:58:16.940346176
749DN mini,17.68029318507593,2021-05-25,2021-06-11 16:19:37.331190557
749DN mini,17.959158938314065,2021-05-16,2021-06-02 23:01:11.332270338
749DN mini,18.038989548388837,2021-06-27,2021-07-15 00:56:08.696980792
749DN mini,17.300344315692804,2021-05-02,2021-05-19 07:12:29.748875857
749DN mini,17.583561594139503,2021-05-06,2021-05-23 14:00:19.721733652
749DN mini,18.047325097035927,2021-02-26,2021-03-16 01:08:08.888383901
749DN mini,17.948827819334625,2021-01-20,2021-02-06 22:46:18.723590509
749DN mini,16.416820278811908,2021-04-03,2021-04-19 10:00:13.272089348
749DN mini,17.249172445240827,2021-12-02,2021-12-19 05:58:48.499268805
749DN mini,19.05017289190543,2021-05-03,2021-05-22 01:12:14.937860626
749DN mini,18.4262168237589,2021-02-09,2021-02-27 10:13:45.133572768
749DN mini,17.54302834549637,2021-07-31,2021-08-17 13:01:57.649050888
749DN mini,16.971610702610192,2021-01-12,2021-01-28 23:19:07.164705521
749DN mini,16.806259075483656,2021-10-11,2021-10-27 19:21:00.784121791
749DN mini,17.791737767689096,2021-11-04,2021-11-21 19:00:06.143128338
749DN mini,17.924771647058233,2021-07-22,2021-08-08 22:11:40.270305828
749DN mini,17.250462875891987,2021-01-12,2021-01-29 06:00:39.992477068
749DN mini,17.51745649073925,2021-12-01,2021-12-18 12:25:08.240799866
749DN mini,18.24618909027876,2021-09-01,2021-09-19 05:54:30.737400088
749DN mini,17.72984518843792,2021-10-20,2021-11-06 17:30:58.624281034
749DN mini,16.829381800645766,2021-05-21,2021-06-06 19:54:18.587575797
749DN mini,19.148681052783214,2021-02-01,2021-02-20 03:34:06.042960468
749DN mini,17.445542406250322,2021-07-20,2021-08-06 10:41:34.863900025
749DN mini,17.261998711249095,2021-11-05,2021-11-22 06:17:16.688651922
749DN mini,17.42344719389391,2021-04-18,2021-05-05 10:09:45.837552432
749DN mini,18.556101939842133,2021-09-20,2021-10-08 13:20:47.207602357
749DN mini,18.10300812468459,2021-03-21,2021-04-08 02:28:19.901972749
749DN mini,18.21228095279382,2021-04-20,2021-05-08 05:05:41.074321384
749DN mini,17.813430714247165,2021-01-31,2021-02-17 19:31:20.413710958
749DN mini,17.4152243862127,2021-02-17,2021-03-06 09:57:55.386968777
749DN mini,17.33590103295084,2021-03-14,2021-03-31 08:03:41.849246949
749DN mini,17.397329151456624,2021-02-11,2021-02-28 09:32:09.238685850
749DN mini,18.38258874080935,2021-05-10,2021-05-28 09:10:55.667205932
749DN mini,18.447662595580457,2021-02-10,2021-02-28 10:44:38.048258155
749DN mini,16.926797244563495,2021-07-15,2021-07-31 22:14:35.281930286
749DN mini,17.979857593706914,2021-07-29,2021-08-15 23:30:59.696096276
749DN mini,18.489505670299753,2021-01-05,2021-01-23 11:44:53.289913902
749DN mini,17.547937764801166,2021-03-11,2021-03-28 13:09:01.822878823
749DN mini,17.601172045319156,2021-03-29,2021-04-15 14:25:41.264715578
749DN mini,17.557639382442844,2021-07-02,2021-07-19 13:23:00.042643057
749DN mini,18.32323051099042,2021-08-17,2021-09-04 07:45:27.116149570
749DN mini,18.060881579082867,2021-04-14,2021-05-02 01:27:40.168432762
749DN mini,18.763215926655974,2021-12-25,2022-01-12 18:19:01.856063078
749DN mini,18.52594302859191,2021-11-28,2021-12-16 12:37:21.477670340
749DN mini,16.24047161995024,2021-04-30,2021-05-16 05:46:16.747963697
749DN mini,18.45527702298753,2021-10-02,2021-10-20 10:55:35.934786120
749DN mini,17.679354128698993,2021-09-10,2021-09-27 16:18:16.196719593
749DN mini,17.43598954212936,2021-12-19,2022-01-05 10:27:49.496439980
749DN mini,17.9141355988783,2021-03-15,2021-04-01 21:56:21.315743085
CAMPIONE CREORA 130,3.0,2021-03-25,2021-03-28 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-12-04,2021-12-07 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-11-16,2021-11-19 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-05-09,2021-05-12 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-07-05,2021-07-08 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-07-28,2021-07-31 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-11-08,2021-11-11 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-01-08,2021-01-11 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-06-17,2021-06-20 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-06-02,2021-06-05 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-01-05,2021-01-08 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-06-15,2021-06-18 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-05-31,2021-06-03 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-06-30,2021-07-03 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-26,2021-09-29 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-14,2021-09-17 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-06-14,2021-06-17 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-14,2021-09-17 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-28,2021-10-01 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-17,2021-09-20 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-22,2021-09-25 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-10-10,2021-10-13 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-04-27,2021-04-30 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-19,2021-09-22 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-03-18,2021-03-21 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-03-18,2021-03-21 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-02-15,2021-02-18 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-07-10,2021-07-13 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-10-11,2021-10-14 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-12-11,2021-12-14 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-11-11,2021-11-14 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-12-06,2021-12-09 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-09-05,2021-09-08 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-11-27,2021-11-30 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-11-08,2021-11-11 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-05-27,2021-05-30 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-08-11,2021-08-14 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-08-04,2021-08-07 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-04-09,2021-04-12 00:00:00.000000000
CAMPIONE CREORA 130,3.0,2021-12-13,2021-12-16 00:00:00.000000000
